,Unnamed: 0.1,Unnamed: 0,title,fail_factor,impact,phase,actor,controllability,is_overrun_related,evidence,evidence_section,confidence,file
3415,6.0,,太陽光を活用したクリーンエネルギー導入計画,不具合発生時の連絡先情報の周知・把握不足,不具合が長期間放置され、JICAが介入するまで適切な修理が行われなかった,OPERATION,MULTIPLE,MEDIUM,False,完工時に不具合発生時の連絡先は共有されていたものの、病院の担当者が十分に把握をしていなかったことが判明し、JICA タジキスタンからは改めて不具合発生時には適切な対応を取るよう、依頼を行った。,III. 提言・教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_0961260_4_f.pdf
3416,0.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,当初合意済みの手法に対し、国立公園庁（ANPN）長官が異なる手法を推進し合意が崩れたこと,提案した森林インベントリー手法について最終的に合意を得られず、事業完了後も森林管理に活用されていない,IMPLEMENTATION,PARTNER,LOW,True,案件計画当初は合意済みであった森林インベントリー手法に関し、事業開始から3年ほど経過した時点（2015年）より、国立公園庁（ANPN）の長官による異なる森林インベントリー手法の推進がなされ、...最終的に合意を得られなかった。,1 妥当性,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3417,1.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,2014年からの原油価格下落に伴う経済危機により、ガボン政府側の資金拠出が不可能となったこと,ガボン側が担うべき活動費をJICAが肩代わりする形となり、事業費が当初計画比191％に増大した,IMPLEMENTATION,EXOGENOUS,LOW,True,2014年からは、原油価格の下落による経済危機のため、ガボン政府からの資金拠出ができなくなった。さらに、2015年には、...活動の追加が必要と判断したことから、...JICAは事業費を増加した。,3 効率性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3418,2.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,担当大臣がプロジェクトの効率性に納得せず、運用予算の確保を承認しなかったこと,NaFRISの運用予算が確保されず、作成されたマニュアルも活用されないなど、活動の持続性が損なわれた,OPERATION,PARTNER,MEDIUM,False,森林・海洋・環境大臣（2023年8月以降に罷免された）がプロジェクトの効率性に納得していないため、NaFRISの運用に基づく活動予算は確保されていない。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3419,3.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,2023年8月の軍事クーデターによる政府解散と、閣僚・次官レベルの大規模な人事刷新,政府機能の混乱により関係者へのコンタクトが困難となり、森林調査の方法論に関する政策方針が不透明化した,OPERATION,EXOGENOUS,LOW,False,2023 年 8 月 30 日に、軍部がテレビで選挙結果の無効、国境の閉鎖、政府機関の解散を宣言した。...一時的に政府機能に混乱が生じ、本事業関係者へのコンタクトが難しい状況に陥った。,Ⅱ 評価結果,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3420,4.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,三者構成によるデータ提供システムへの移行後、AGEOSの人員配置が不十分なまま放置されたこと,NaFRISを運営するための予算も人員も配置されず、データ提供システムとして十分に機能しなかった,OPERATION,PARTNER,MEDIUM,False,AGEOSは、...一度も実現していない。活動も予算もなく、したがってNaFRISを運営するのに十分な数の人員も配置されていない。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3421,5.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,事業実施期間中に発生した、インベントリー更新に対する政治的な反対運動,JICAフォローアップ事業期間中を除き、事業完了以降に森林資源インベントリーの更新活動が行われなかった,IMPLEMENTATION,EXOGENOUS,LOW,False,森林資源インベントリーのごく一部が更新されたものの、インベントリーとしての更新は行われていない。事業実施中より、政治的に反対する動きがあり、その影響を受けたものである。,2 有効性・インパクト,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3422,6.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,活動の進捗遅延等を受け、日ガボン双方が活動の追加と事業期間の延長が必要と判断したこと,事業期間が当初計画の36か月から67か月（計画比189%）へと大幅に延伸した,IMPLEMENTATION,MULTIPLE,HIGH,True,2015年には、ガボン側およびJICA側の双方で、活動の追加が必要と判断したことから、双方で当初の討議議事録（R/D）を修正し、事業期間が2年間追加された。,3 効率性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3423,7.0,,持続的森林経営に資する国家森林資源インベントリーシステム強化プロジェクト,ガボン側の技術的能力不足により、推奨された熱帯林モニタリングシステムの活用が実現しなかったこと,より効率的とされた日本開発のシステム（JJ-Fast）を森林モニタリングに導入することができなかった,OPERATION,PARTNER,MEDIUM,False,MINEFは、...「JJ-Fast」の活用が森林モニタリングにとってより効率的であることを認識しているが、技術的能力が不足しているため、実現には至っていない。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1100582_4_f.pdf
3424,0.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,大規模な農業開発に伴う土地収用や住民移転への懸念といった市民社会からの反対活動,マスタープラン暫定版の政府承認の見送り、投資ガイドブック策定や投資セミナーの中止,IMPLEMENTATION,EXOGENOUS,LOW,True,国内外の民間投資などによる大規模な農業開発が進み、それが地域住民に不安を与えており、農民組織から「ProSAVANA」や本事業のマスタープラン暫定版に対しても不安や警戒感が示された。,０. 要旨,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3425,1.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,ブラジルの開発モデル（セラード開発）の再現を強調しすぎた不適切な広報活動,現地農民や市民社会の警戒感を強め、反対活動を助長する要因となった,IMPLEMENTATION,MULTIPLE,MEDIUM,False,ブラジルのコンサルタントへのインタビュー番組などを通じて、モザンビークの広大な農業適地を開発し、ブラジル・セラード開発を再現するイメージが広められた。また、ファンドを通じた民間企業支援による大規模農業の促進といった印象が伝わり、現地農民や市民社会からの懸念や反対活動の要因となった。,４.３ 教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3426,2.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,市民社会の懸念への対応（意見聴取、説明、計画見直し）に多大な時間を要したこと,事業期間が当初計画の1年8カ月から8年4カ月へと大幅に延伸した,IMPLEMENTATION,MULTIPLE,MEDIUM,True,市民社会からの事業内容に係る懸念や反対意見への対応としての市民社会からの意見聴取や説明、計画の見直しに時間を要したため、当初計画の 1 年 8 カ月から 8 年 4 カ月と大幅に延長された。,２.３ 評価の制約,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3427,3.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,対象郡の拡大（14郡から19郡）およびパイロット事業（DIF）の追加実施,事業費が当初計画の480百万円から実績746.4百万円へと増加した,IMPLEMENTATION,MULTIPLE,HIGH,True,事業費は当初計画の対象郡 14 郡を 19 郡に増やしたこと、見返り資金を活用した「開発イニシアティブ基金（DIF）」によるパイロット事業を追加したことを理由として、変更後の計画値 691.2 百万円に対して、実績は 746.4 百万円（計画比：108%）と増加し、計画を少し上回った。,３.３.１.２ 事業費,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3428,4.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,技術移転を受けたカウンターパートの多くが異動または離職したこと,マスタープランの運用のための組織・体制面での持続性が低下している,OPERATION,PARTNER,LOW,False,技術移転を受けた当時のカウンターパートの能力は保持されているものの、多くが異動もしくは離職しているため持続性はやや低い。,０. 要旨,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3429,5.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,マスタープランの見直しアプローチに関する関係者間での合意形成の難航,マスタープラン暫定版が政府承認に至らず、優先プロジェクトの実施や制度化が停滞,IMPLEMENTATION,MULTIPLE,LOW,False,農家が主体となってマスタープランの見直しを進める方向性が共有されていたものの、そのためのアプローチについて関係者間での合意形成が進まず、本事業で策定されたマスタープラン暫定版の政府承認は実現しなかった。,BOX 市民社会からの懸念への対応,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3430,6.0,,ナカラ回廊農業開発マスタープラン策定支援プロジェクト,マスタープランが政府承認されていないことによる予算措置の欠如,優先プロジェクトが実施されず、他機関事業との具体的な相乗効果が発現していない,OPERATION,PARTNER,MEDIUM,False,マスタープラン暫定版が未承認であるため、その運営に係る経費や、提案された優先プロジェクトへの予算措置は、優先プロジェクトの内容が一部反映されているモザンビーク政府や世界銀行の支援による「SUSTENTA」など、一部のプログラム以外では実施されていない。,３.４.４ 財務,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102161_4_f.pdf
3431,0.0,,沿岸災害対応のための礫養浜パイロットプロジェクト,養浜幅の設計コンセプトに関する日本側とツバル側の見解の相違,22カ月間にわたる事業中断と、それに伴う事業期間・事業費の大幅な増大,IMPLEMENTATION,MULTIPLE,MEDIUM,True,養浜幅についてツバル側と見解の相違があった。このため、2013 年 3 月から 22 カ月にわたって事業が中断した。,＜妥当性＞,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102685_4_f.pdf
3432,1.0,,沿岸災害対応のための礫養浜パイロットプロジェクト,ツバル政府関係者による海岸防護を超えた「国土拡張（埋め立て）」の要求,工学的な適切性よりも政治的意思決定が優先され、設計合意までに長期間を要した,IMPLEMENTATION,PARTNER,LOW,True,これは、ツバルの政府関係者の一部が、国土拡張のために土地を埋め立てるよう JICA に要求したためであった。...政治的な意思決定の結果必ずしも技術的、工学的に適切な方法と設計が採用されるとは限らない。,IV 提言・教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102685_4_f.pdf
3433,2.0,,沿岸災害対応のための礫養浜パイロットプロジェクト,カウンターパート職員の相次ぐ退職と海外への移住,技術的な持続性が損なわれ、環境局における本事業の情報の継承が途絶した,OPERATION,PARTNER,LOW,False,本事業のカウンターパートの多くが本事業終了後に海外への移住等のため政府を辞職したため、技術的な持続性は十分に確保されているとはいえない,【技術面】,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102685_4_f.pdf
3434,3.0,,沿岸災害対応のための礫養浜パイロットプロジェクト,熱帯サイクロンTinoによる対象海岸の甚大な被災,役場による海岸の維持管理活動が停止し、既存の礫養浜が被災した,OPERATION,EXOGENOUS,LOW,False,2020年の熱帯サイクロンTinoにより当該海岸が大きく被災したため、役場は海岸の維持管理を継続していない。,【事後評価時におけるアウトプット活用状況】,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102685_4_f.pdf
3435,4.0,,沿岸災害対応のための礫養浜パイロットプロジェクト,事後活動を担う予定だった国家適応行動プログラム（NAPA）の延長停止,当初計画の仮設構造を常設構造に変更せざるを得ず、設計変更とコスト増を招いた,IMPLEMENTATION,PARTNER,LOW,True,NAPA が延長されないことになり、本事業では突堤を常設の構造物に変更した。突堤のサイズや材料は、海岸の現状に合わせて若干変更された。,＜妥当性＞,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102685_4_f.pdf
3436,5.0,,沿岸災害対応のための礫養浜パイロットプロジェクト,新型コロナウイルス流行に伴う国境封鎖と劣悪な通信環境,現地調査やオンライン会議が困難となり、事後評価に必要な情報収集が不十分となった,OPERATION,EXOGENOUS,LOW,False,新型コロナウイルス感染症の影響とツバルの国境封鎖により、JICA フィジー事務所職員がツバルに渡航することができず、また、通信環境の制約があったためオンライン会議によるコミュニケーションも困難であった。,【評価の制約】,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1102685_4_f.pdf
3437,0.0,,南部地域給水改善計画,協力準備調査時に対象地域の配管図面が一部しかなかったため、詳細設計時の測量で配管延長が計画の2.5倍に増加したこと,管材の追加調達や予算確保に時間を要し、ヨルダン政府負担工事が完了まで7年2か月という大幅な遅延を招いた,PLANNING,MULTIPLE,MEDIUM,True,協力準備調査における概略設計の実施時は、対象地域の配管図面が一部しかなかったため...詳細設計のために WAJ が測量調査を実施し、管路延長の算出を行ったところ、同延長は計画時に算定した延長よりも大幅に長いことがわかった。,３.２.２.２ 事業期間,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3438,1.0,,南部地域給水改善計画,ヨルダンの規定に従いキャパシティの低い「グレード4」の工事業者を選定したことで、施工進捗が悪化したこと,ブセイラ地区において工事業者の契約打ち切りと再調達が必要になり、工事完了が2021年まで大幅に遅れた,IMPLEMENTATION,PARTNER,MEDIUM,True,比較的下位の業者を選定できる条件であったため、比較的キャパシティの低い業者の選定につながり、遅延の一因となった可能性がある。...ブセイラで選定・契約した工事業者の進捗が思わしくなかったため、WAJ はこの業者との契約を打ち切り、別業者を調達した。,３.２.２.２ 事業期間,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3439,2.0,,南部地域給水改善計画,日本側とヨルダン側で別々に道路掘削が必要な計画となっており、通行支障を懸念した市役所からの許可取得に時間を要したこと,ヨルダン政府負担工事の着工が遅れ、日本側の工事完了からさらに数年を要する事業期間の大幅超過につながった,IMPLEMENTATION,MULTIPLE,MEDIUM,True,市役所から道路掘削許可証を取得するのが遅れた。これは、日本側の工事で一度道路を掘削しているため、再度の掘削により通行に支障がでることを市役所が懸念したためである。日本側とヨルダン側の入札・契約の作業スピードの足並みを揃えるのは非常に難しい,３.２.２.２ 事業期間,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3440,3.0,,南部地域給水改善計画,消費者メーターの不具合（非作動や未検針）が放置され、適切な検針と請求が行われていないこと,一人一日あたりの有収水量が目標の96リットルに対し、実績は65リットルと未達成に終わった,OPERATION,PARTNER,HIGH,False,有収水量の実績が目標に達していない主な理由は消費者メーターに不具合が多く、検針と請求が適切に実施できていないことである。世帯調査の対象 40 世帯のうち 11 世帯は、メーターが全く作動していない、もしくは、正常に作動していない,３.３.１.１ 定量的効果（運用・効果指標）,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3441,4.0,,南部地域給水改善計画,既存の配水本管から消費者への直接接続（違法・無計画な分岐）が放置され、水圧・水量が低下していること,カデシヤとガランダールにおいて、貯水タンクに水が溜まらず夏季の給水日数（週0.4〜0.5日）が改善されなかった,OPERATION,PARTNER,MEDIUM,False,同配水本管に消費者への直接接続がいくつかあり、水圧と水量が減ってしまうため、エラワス貯水タンクに水が溜まりにくいとのことである。そのため、両地区への配水量が確保できず、給水日数や時間を増やすことができない。,３.３.１.１ 定量的効果（運用・効果指標）,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3442,5.0,,南部地域給水改善計画,配水モニタリングシステムの具体的な活用計画の欠如および運営・維持管理担当者の未配置,ソフトコンポーネントで技術移転されたにもかかわらず、事後評価時にシステムが全く使用されず形骸化している,OPERATION,PARTNER,HIGH,False,配水モニタリングシステムは使用されておらず、運営・維持管理担当者も置かれていなかった。同システムは、設置当初、本事業のソフトコンポーネントで移転された技術を活用して運用されていたが、具体的な活用計画がなかったこと...などから使われなくなった。,３.４.２ 組織・体制,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3443,6.0,,南部地域給水改善計画,UPSバッテリーの交換やソフトウェアの再インストール、通信契約といった軽微な維持管理の未実施,設置された15基の流量計のうち10基が非稼働となり、遠隔での配水量・流速の測定が不可能になっている,OPERATION,PARTNER,HIGH,False,10 基の流量計と水圧計 3 基については電線や UPS（無停電電源装置）のバッテリーを修理・交換する必要があること、遠隔からデータを収集できるようにするためには、中央監視装置はソフトウェアを再インストールして、通信業者と契約する必要があることもわかった。,３.４.２ 組織・体制,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1160350_4_f.pdf
3444,0.0,,サポーティブスーパービジョンシステム強化プロジェクト,エボラ出血熱の感染拡大に伴う16ヶ月間に及ぶ活動停止,事業期間が計画の48ヶ月から72ヶ月へと24ヶ月大幅に延伸した,IMPLEMENTATION,EXOGENOUS,LOW,True,超過期間にはエボラ出血熱の感染拡大による活動停止期間 16 ヶ月（2014 年 8 月～2015 年 11 月）が含まれている。,Ⅱ 評価結果,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3445,1.0,,サポーティブスーパービジョンシステム強化プロジェクト,遅延を取り戻すための日本人専門家投入量の増加,日本側事業費が410百万円の計画に対し794百万円（194%）と大幅に超過した,IMPLEMENTATION,JICA,MEDIUM,True,活動の遅れを取り戻すために日本人専門家の投入量が増加し、事業費が計画を上回った。,3 効率性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3446,2.0,,サポーティブスーパービジョンシステム強化プロジェクト,ISSVサイクルの実施予算が開発パートナーの支援に大きく依存する財務構造,事業完了後、中央レベルのISSVサイクルが資金不足等により実施停止状態となった,OPERATION,PARTNER,MEDIUM,False,ISSV サイクルの実施予算は、中央レベル・県レベルとも、開発パートナーの支援に大きく依存しており、...資金不足、人員不足等により、中央レベル ISSV は実施されていない。,4 持続性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3447,3.0,,サポーティブスーパービジョンシステム強化プロジェクト,政治的理由による保健衛生省内の組織改編の停滞,ISSV事務局の所属と職員の配属先の不整合による業務過多と体制の不安定化,OPERATION,PARTNER,LOW,False,政治的理由から改組が完了せず、...ISSV 事務局は、組織としては HSSP に属するが、職員はプライマリーヘルスケア局に属するという不整合が生じ、職員は両部局の業務を担当しており、多忙を極めている。,4 持続性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3448,4.0,,サポーティブスーパービジョンシステム強化プロジェクト,訓練を受けた人材の退職・異動と新規職員への研修不足,保健衛生省および県保健管理局における技術力の低下とISSVマニュアル活用度の低下,OPERATION,PARTNER,MEDIUM,False,同派遣終了後、訓練を受けた人材の退職・異動等のため、人材不足・技術力不足となっている。新規職員に対する研修等も行われておらず、関係職員が十分な技術力を有しているとは言えない。,4 持続性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3449,5.0,,サポーティブスーパービジョンシステム強化プロジェクト,国政選挙およびそれに伴う保健衛生省内の人事異動,2018年のISSV実施回数が目標を下回り、中央レベル指標の達成を阻害した,IMPLEMENTATION,EXOGENOUS,LOW,True,2018 年の実施回数が 1 回にとどまったのは、国政選挙およびその後の保健衛生省の人事異動等の影響による。,プロジェクト目標及び上位目標の達成度,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3450,6.0,,サポーティブスーパービジョンシステム強化プロジェクト,独自に開発した指標収集が相手国職員の日常業務として過度な負担であったこと,事業完了後、上位目標の指標（SARA指標、ISSVチェックリスト・スコア）の収集が途絶,OPERATION,MULTIPLE,MEDIUM,False,事業により新規データの収集・分析が導入される場合、それは相手国側職員にとっては新たな付加業務となる。...それが相手国側職員の日常業務として過度な負担にならないか,Ⅲ 提言・教訓,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1200074_4_f.pdf
3451,0.0,,パキスタン・自動車部品製造業技術移転プロジェクト,日本人専門家の契約形態が、個人ベースの個別専門家形態からコンサルティング企業との業務実施形態へと変更された,事業費が563百万円に達し、事前評価時の計画（451百万円）を25%上回る結果となった,IMPLEMENTATION,JICA,HIGH,True,事業費超過の主な要因は、手続き上の理由と推測される。日本人専門家との契約形態が、個人ベースの個別専門家形態からコンサルティング企業との業務実施形態へと変更された。,Ⅱ 評価結果 3 効率性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3452,1.0,,パキスタン・自動車部品製造業技術移転プロジェクト,育成されたPAAPAMエンジニアの多くが、より良い待遇を求めて他国へ離職した,本事業により整備された支援体制が期待どおり機能せず、想定されたサービスを提供し続けることが困難となった,OPERATION,EXOGENOUS,LOW,False,本事業により整備された支援体制は、育成されたPAAPAMエンジニアの離職や、財政的な制約のために、育成したローカルコンサルタントをSMDEAの計画の一環として行われる現場訪問指導に従事させることができず、想定どおりには継続していない。,Ⅱ 評価結果 4 持続性 【制度・体制面】,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3453,2.0,,パキスタン・自動車部品製造業技術移転プロジェクト,新型コロナや洪水等の影響で、政府予算が救済・社会保護プログラムに流用され、継続活動向けの開発予算が確保されなかった,当初想定していたサービスの拡大が不可能となり、ローカルコンサルタントを現場訪問指導に従事させられなくなった,OPERATION,PARTNER,LOW,False,2020/21年度以降は、新型コロナウイルスや洪水（2022年）のため、政府の開発資金のほとんどが救済・社会保護プログラムに流用されたとのことである。加えて、経済状況の悪化により、国全体の開発予算が減少している。開発予算がないため、当初想定していたサービスの拡大はできない。,Ⅱ 評価結果 4 持続性 【財務面】,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3454,3.0,,パキスタン・自動車部品製造業技術移転プロジェクト,利用者評価データやKPI改善に関する十分な情報の収集・蓄積が不足していた,プロジェクト目標の指標1-2や2-1の達成状況が検証不能となり、事業の有効性の定量的判断が困難となった,IMPLEMENTATION,PARTNER,MEDIUM,False,SMEDAとPAAPAMが支援体制を通じて提供するサービスの利用者評価データがなく、対象自動車部品メーカーから一般的な満足度が示されたのみであり、検証不能である。指標2-1についても、自動車部品メーカーにおけるKIP改善の情報は十分でないため、検証不能である。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3455,4.0,,パキスタン・自動車部品製造業技術移転プロジェクト,PAAPAMにおいて、育成された人材の知見を他職員へ移転するための社内訓練や知識共有システムが整備されていなかった,離職による欠員を補充できず、支援体制に従事できるメンバー数が大幅に減少して技術的な持続性が損なわれた,IMPLEMENTATION,PARTNER,MEDIUM,False,PAAPAMには、育成された人材を活用して他の職員やエンジニアが支援体制の業務に参加できるような社内訓練や知識共有システムがないため、育成されたメンバーの数が大幅に減少したことで、技術的な持続性に影響を与えている。,Ⅱ 評価結果 4 持続性 【技術面】,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3456,5.0,,パキスタン・自動車部品製造業技術移転プロジェクト,事業終了が会計年度の途中であったため、終了直後の年度の開発予算要求が行われず資金が途絶えた,事業完了直後から次年度までの間に予算の空白期間が生じ、継続的な活動/サービス拡大が停滞した,PLANNING,MULTIPLE,MEDIUM,False,本事業は2019/20年度（7月～6月）の2019年8月に終了したため、同年度の予算要求は行われておらず、2020/21年度以降は、新型コロナウイルスや洪水（2022年）のため、政府の開発資金のほとんどが救済・社会保護プログラムに流用された,Ⅱ 評価結果 4 持続性 【財務面】,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3457,6.0,,パキスタン・自動車部品製造業技術移転プロジェクト,実施機関による最終報告書の確認遅延と、最終段階での日本人専門家による技術指導の追加要請,事業期間が実績で49カ月となり、計画（48カ月）を102%超過した,IMPLEMENTATION,PARTNER,MEDIUM,True,事業期間超過は、実施機関による最終報告書の確認遅延と、日本人専門家による技術指導を必要とする追加要請が最終段階であったためである。,Ⅱ 評価結果 3 効率性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3458,7.0,,パキスタン・自動車部品製造業技術移転プロジェクト,上位目標の指標が曖昧であり、具体的かつ具体的な目標値が設定されていなかった,事後評価において達成度を客観的に検証することが困難となり、一部達成の判断に留まった,PLANNING,JICA,HIGH,False,本事業の上位目標の指標は、意味が曖昧で目標値もなかったため、事後評価で達成度を検証することが困難であった。何を目標としているのかを実施機関が理解し、事業の達成度をより明確に評価できるよう、具体的かつ目標値のある指標を設定すべきである。,Ⅲ 提言・教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1300541_4_f.pdf
3459,0.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,政府の資金制約によりMIDP研修プログラムの完全なサイクルが実施されない,事業対象外ISDへの研修普及が限定的となり、上位目標が未達成となった,OPERATION,PARTNER,LOW,False,人材開発戦略で計画された5種類の研修の完全なサイクルから成るMIDP研修プログラムは、政府資金の制約により、事業対象外ISDのいずれにおいても実施されていない。,2 有効性・インパクト,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
3460,1.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,灌漑技術士（PIE）の認定が個人の選択に委ねられ強制力がない,認定プロセスへの参加者が少なく、認定技術士数が目標の20名に対し11名に留まった,OPERATION,PARTNER,MEDIUM,False,基本的に、灌漑技術士認定は個人の選択であり、強制されるものではない。事業完了時までの認定灌漑技術士目標は20名で完了時に未達成であったことを考慮すると...「未達成」相当といえる。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
3461,2.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,全国実施担当官の活動に対する政府の直接的な財政支援の欠如,任命された技官の機能が十分に発揮されず、研修普及状況の全体把握も困難となった,OPERATION,PARTNER,LOW,False,全国実施担当として本部及び各地域に任命された技官については、政府は事業完了後の活動に対する直接的な財政支援を行っていないため資金が得られず、その機能は影響を受けている。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
3462,3.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,研修普及状況や灌漑施設に関する全国レベルの包括的なデータベースの欠如,上位目標の達成度（持続可能な方法での建設・維持管理）の検証が困難となった,OPERATION,PARTNER,MEDIUM,False,任命された担当官は、MIDP研修プログラムの普及状況に関する全体的な情報・データを持っていない。データベースにはそのような具体的な情報がないため、実際の情報は県灌漑事務所から直接収集する必要がある。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
3463,4.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,作成されたマニュアルやガイドラインの配布・管理体制の不備,中央および地方レベルでの資料の所持率が低く、技術の持続性に懸念が生じている,OPERATION,PARTNER,HIGH,False,本事業で作成されたマニュアル・ガイドライン・資料の配布・利用可能状況は、中央レベルでも地方レベルでも低い。ほとんどの職員はそのような研修資料やマニュアルはもはや所持していない,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
3464,5.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,供与車両の維持管理コストが高く政府の日常業務予算（ORT）で賄えない,MIDP1及びMIDP2で供与された車両が使用されず、モニタリング等の活動に支障をきたしている,OPERATION,PARTNER,LOW,False,供与車両2台（MIDP1の車両1台とMIDP2の車両1台）は、高コストのため政府経常予算を使った維持管理ができず、使用されていない。,4 持続性,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
3465,6.0,,中規模灌漑開発プロジェクト／中規模灌漑開発維持管理能力強化プロジェクト,大量採用された新規技官に対するMIDP研修（導入研修）の未実施,現場の技官がMIDPアプローチの名称のみを知る状態となり、技術レベルの維持に懸念がある,OPERATION,PARTNER,MEDIUM,False,直近の灌漑技官の大量採用である 2018 年度採用者は研修（導入）を受けていないことが、インタビューを通じて判明した。つまり、彼らは MIDP アプローチについては単に耳にしたことがあるということになる。,IV 提言・教訓,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf
