,file,Unnamed: 0,country,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細,開発計画一般_cat_flg,総合地域開発計画_cat_flg,行政一般_cat_flg,財政・金融_cat_flg,環境問題_cat_flg,統計_cat_flg,情報・広報_cat_flg,公益事業一般_cat_flg,上水道_cat_flg,下水道_cat_flg,都市衛生_cat_flg,運輸交通一般_cat_flg,道路_cat_flg,陸運_cat_flg,鉄道_cat_flg,海運・船舶_cat_flg,港湾_cat_flg,航空・空港_cat_flg,都市交通_cat_flg,気象・地震_cat_flg,社会基盤一般_cat_flg,河川・砂防_cat_flg,水資源開発_cat_flg,都市計画・土地造成_cat_flg,建築住宅_cat_flg,測量・地図_cat_flg,通信・放送一般_cat_flg,電気通信_cat_flg,放送_cat_flg,農業一般_cat_flg,養蚕_cat_flg,農業土木_cat_flg,農業機械_cat_flg,農産加工_cat_flg,食糧増産援助_cat_flg,畜産_cat_flg,家畜衛生_cat_flg,畜産加工_cat_flg,林業・森林保全_cat_flg,水産_cat_flg,水産加工_cat_flg,鉱業_cat_flg,工業一般_cat_flg,化学工業_cat_flg,機械工業_cat_flg,食品工業_cat_flg,その他工業_cat_flg,エネルギー一般_cat_flg,電力_cat_flg,ガス・石油_cat_flg,新・再生エネルギー_cat_flg,その他エネルギー_cat_flg,商業経営_cat_flg,貿易_cat_flg,観光一般_cat_flg,観光施設_cat_flg,人的資源一般_cat_flg,教育_cat_flg,基礎教育_cat_flg,中等教育_cat_flg,高等教育_cat_flg,職業訓練_cat_flg,科学_cat_flg,文化_cat_flg,保健・医療_cat_flg,基礎保健_cat_flg,人口・家族計画_cat_flg,社会福祉_cat_flg,労働_cat_flg,災害援助_cat_flg,食糧援助_cat_flg,その他_cat_flg,alpha2,alpha3,project_start_year,project_end_year,join_flg,control_of_corruption,government_effectiveness,political_stability,regulatory_quality,rule_of_law,voice_and_accountability
1864,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1000421_4_f.pdf,1819,メキシコ,2021,メキシコ事務所,,287000000.0,255000000.0,2011-01-01,2015-12-01,2011-01-01,2015-12-01,60.0,60.0,高い,,高い,高い,高い,89.0,100.0,高い,,,非常に高い,,技協,環境問題,オゾン、VOCs、PM2.5生成機構の解明と対策シナリオ提言共同研究プロジェクト,1,中南米,北中米,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MX,MEX,2011,2015,True,-0.6566300272941588,0.220473137497902,-0.7400290966033936,0.33140781521797164,-0.4991876184940338,0.05354425466503008
1865,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1000710_4_f.pdf,433,カメルーン,2021,一般財団法人国際開発機構,浜岡真紀,420000000.0,420000000.0,2011-04-01,2016-03-01,2011-04-01,2016-03-01,60.0,60.0,高い,高い,やや低い,やや低い,高い,100.0,100.0,高い,,,高い,,技協,社会基盤一般,火口湖ガス災害防止の総合対策と人材育成プロジェクト,1,アフリカ,中央アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CM,CMR,2011,2016,True,-1.1853294571240733,-0.8658706049124398,-0.8154703478018447,-0.8908907572428384,-1.0228987435499828,-1.003586530685426
1866,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1000715_4_f.pdf,1837,モザンビーク,2021,モザンビーク事務所,,306000000.0,362000000.0,2011-04-01,2016-04-01,2012-02-01,2017-02-01,60.0,61.0,高い,高い,中程度,中程度,中程度,118.0,100.0,高い,,,高い,,技協,新・再生エネルギー,モザンビークにおけるジャトロファバイオ燃料の持続的生産プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MZ,MOZ,2012,2017,True,-0.7302214205265045,-0.7943377196788791,-0.4506373703479765,-0.5668235222498577,-0.863311151663463,-0.30162527908881515
1867,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1001141_4_f.pdf,638,ケニア,2021,ケニア事務所,,785000000.0,849000000.0,2010-11-01,2012-10-01,2010-11-01,2012-10-01,24.0,24.0,高い,,中程度,中程度,中程度,108.0,100.0,中程度,,,一部課題がある,,技協,水資源開発,ソマリア難民キャンプホストコミュニティの水・衛生改善プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KE,KEN,2010,2012,True,-0.9912250638008127,-0.5672033230463663,-1.2445851961771632,-0.23156240085760768,-0.8994638522466024,-0.258752296368281
1868,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1002616_4_f.pdf,640,ケニア,2021,ケニア事務所,,253000000.0,481000000.0,2011-06-01,2015-05-05,2011-08-01,2017-01-01,46.0,66.0,高い,,高い,高い,低い,190.0,138.0,高い,,,高い,,技協,新・再生エネルギー,再生可能エネルギーによる地方電化推進のための人材育成プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KE,KEN,2011,2017,True,-0.9940709471702581,-0.44888474260057715,-1.2488076346261143,-0.3199878143412727,-0.6097172243254524,-0.1967223829456737
1869,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1002740_4_f.pdf,2209,南スーダン,2021,アイ・シー・ネット株式会社,小川佳子,310000000.0,384000000.0,2011-10-01,2014-10-01,2011-10-31,2014-10-31,36.0,36.0,高い,やや低い,やや低い,やや低い,高い,124.0,100.0,やや低い,,,一部課題がある,,技協,環境問題,ジュバ廃棄物管理能力強化プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SS,SSD,2011,2014,True,-1.349157482385635,-1.744053184986115,-1.740954279899595,-1.5830286443233474,-1.51926478743553,-1.3771196603775024
1870,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1003580_4_f.pdf,491,カンボジア,2021,カンボジア事務所,,535000000.0,539000000.0,2011-06-01,2016-05-01,2011-06-01,2016-05-01,60.0,60.0,高い,,高い,高い,中程度,101.0,100.0,中程度,,,高い,,技協,林業・森林保全,REDD+戦略政策実施支援プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2011,2016,True,-1.1671213905016584,-0.7987428108851115,-0.041953210718929906,-0.4637895673513412,-1.0120446284612021,-1.0321604510148368
1871,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1003676_4_f.pdf,71,イラク,2021,イラク事務所,,480000000.0,702000000.0,2011-08-01,2016-08-01,2011-08-01,2016-08-01,60.0,61.0,高い,やや低い,低い,低い,高い,146.0,100.0,低い,,,低い,,技協,農業一般,クルド地域園芸技術改善・普及プロジェクト,1,アジア,西アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,IQ,IRQ,2011,2016,True,-1.3468344012896232,-1.1112983226776099,-2.137812455495197,-1.0928021768728884,-1.578307926654815,-1.0818350513776152
1872,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100107_4_f.pdf,269,インドネシア,2021,OPMAC 株式会社,宮崎慶司,401000000.0,357000000.0,2012-04-01,2017-04-01,2012-09-01,2017-09-01,60.0,60.0,高い,,高い,高い,高い,89.0,100.0,高い,,,非常に高い,,技協,その他エネルギー,中部ジャワ州グンディガス田における二酸化炭素の地中貯留及びモニタリングに関する先導的研究,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2012,2017,True,-0.5391530444224677,-0.17296124032388138,-0.5056577076514562,-0.0858588855092724,-0.42382425069808966,0.1236299599210422
1873,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100270_4_f.pdf,1164,バングラデシュ,2021,バングラデシュ事務所,,500000000.0,594000000.0,2012-02-01,2017-01-01,2012-02-01,2017-04-01,60.0,62.0,高い,,中程度,中程度,中程度,118.0,105.0,中程度,,,一部課題がある,,技協,行政一般,TQMを通じた公共サービス改善プロジェクト,1,アジア,南アジア,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BD,BGD,2012,2017,True,-0.8723322153091431,-0.7650747895240784,-1.2709408303101861,-0.8991492986679077,-0.7848117053508759,-0.49889485041300446
1874,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100278_4_f.pdf,1095,ネパール,2021,ネパール事務所,,682000000.0,881000000.0,2008-02-01,2011-02-01,2013-05-01,2018-07-01,80.0,98.0,高い,高い,高い,高い,高い,97.0,100.0,中程度,,,高い,事業費・事業期間が計画を上回ったのは、2015年の地震後の緊急支援に関連した活動の追加・延長による。,技協,基礎教育,小学校運営改善支援プロジェクト（フェーズ2）,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,NP,NPL,2013,2018,True,-0.6954550743103027,-0.9539016584555305,-0.8041575253009804,-0.8070094088713327,-0.6768054316441217,-0.3262882754206657
1875,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100281_4_f.pdf,150,インド,2021,インド事務所,,409000000.0,291000000.0,2013-07-01,2016-12-01,2013-08-01,2017-01-01,43.0,42.0,高い,,中程度,中程度,高い,71.0,100.0,中程度,,,高い,,技協,上水道,ジャイプール無収水対策プロジェクト[有償勘定技術支援],1,アジア,南アジア,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,IN,IND,2013,2017,True,-0.4021393179893494,-0.03952683582901959,-0.9832770586013797,-0.38926423192024223,-0.05434140674769879,0.4203561544418334
1876,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100294_4_f.pdf,801,スリランカ,2021,スリランカ事務所,,365000000.0,356000000.0,2012-03-01,2017-03-01,2012-05-01,2017-05-01,60.0,60.0,高い,,中程度,中程度,高い,98.0,100.0,中程度,,,高い,,技協,農業一般,認証野菜種子生産システム強化プロジェクト,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LK,LKA,2012,2017,True,-0.3352080260713895,-0.08496650750748798,-0.27734068005035317,-0.12416560575366024,-0.06024815266331046,-0.3793101490785678
1877,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100423_4_f.pdf,72,イラク,2021,イラク事務所,,252000000.0,382000000.0,2012-03-01,2015-03-02,2012-04-01,2015-03-01,37.0,36.0,高い,高い,高い,高い,やや低い,152.0,97.0,やや低い,本事業はイラクの治安情勢が頻繁に変化する中で実施されたため、JICA は、関係者の安全確保と事業目的達成のため、実施機関や JICA 専門家と事業活動にかかる協議を慎重に行った。また、イラクの治安情勢が不安定であったため、計画変更を余儀なくされたが、JICA 専門家は C/P や関係者とコミュニケーションをとりながら、事業目的達成のために、事業内容の調整に懸命に努めた。,,高い,,技協,農業一般,灌漑用水効率的利用のための水利組合普及プロジェクト,1,アジア,西アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,IQ,IRQ,2012,2015,True,-1.340195029973985,-1.0907924473285648,-2.1691395342349997,-1.13887259364128,-1.5364188551902775,-1.1014796495437627
1878,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100476_4_f.pdf,1684,ボツワナ,2021,OPMAC 株式会社,宮崎慶司,300000000.0,296000000.0,2012-03-01,2017-03-01,2012-04-01,2017-04-01,60.0,60.0,高い,,中程度,中程度,高い,98.0,100.0,高い,,,非常に高い,,技協,農業一般,ボツワナ乾燥冷害地域におけるヤトロファ・バイオエネルギー生産のシステム開発,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BW,BWA,2012,2017,True,0.8288205365339915,0.402553394436836,1.0396829545497888,0.6612979968388877,0.47532293697198247,0.45276338358720164
1879,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100503_4_f.pdf,645,ケニア,2021,ケニア事務所,,685000000.0,475000000.0,2011-12-01,2016-12-01,2012-01-01,2017-01-01,60.0,61.0,高い,高い,高い,高い,非常に高い,69.0,100.0,やや低い,,,高い,,技協,農業一般,稲作を中心とした市場志向農業振興プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KE,KEN,2012,2017,True,-0.9991256892681127,-0.4272777537504832,-1.2494771083195984,-0.333181177576383,-0.5591706534226735,-0.18458941454688702
1880,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100521_4_f.pdf,1051,ナミビア,2021,ナミビア支所,,516000000.0,434000000.0,2012-02-01,2017-02-01,2012-02-01,2017-02-01,60.0,60.0,高い,,高い,高い,高い,83.0,100.0,中程度,,,非常に高い,,技協,農業一般,半乾燥地の水環境保全を目指した洪水－干ばつ対応農法の提案,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NA,NAM,2012,2017,True,0.28314495086669916,0.24122357368469236,0.7653917471567789,0.05267594032920906,0.300100726385911,0.506798247496287
1881,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100603_4_f.pdf,1846,モザンビーク,2021,モザンビーク事務所,,350000000.0,541000000.0,2013-01-01,2016-10-15,2013-03-01,2017-05-01,48.0,51.0,高い,,一部課題がある,一部課題がある,低い,155.0,110.0,一部課題がある,,,低い,,技協,環境問題,マプト市における持続可能な3R活動推進プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MZ,MOZ,2013,2017,True,-0.7624613761901855,-0.8225590467453007,-0.6188635826110838,-0.5870331346988678,-0.916222763061524,-0.3224180787801744
1882,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100612_4_f.pdf,1836,モザンビーク,2021,モザンビーク事務所,,393000000.0,327000000.0,2011-01-01,2016-01-06,2011-01-01,2015-12-01,61.0,60.0,高い,,高い,高い,高い,83.0,98.0,中程度,,,非常に高い,,技協,保健・医療,保健人材養成機関教員能力強化プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,MZ,MOZ,2011,2015,True,-0.6234768331050872,-0.7025822877883912,-0.071372562646866,-0.4708289802074434,-0.7354931473731996,-0.2342410534620286
1883,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1100681_4_f.pdf,270,インドネシア,2021,インドネシア事務所,,506000000.0,416000000.0,2012-07-01,2017-09-12,2012-07-01,2017-10-01,60.0,63.0,高い,,高い,高い,中程度,82.0,101.0,中程度,,,高い,,技協,保健・医療,看護実践能力強化プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,ID,IDN,2012,2017,True,-0.5391530444224677,-0.17296124032388138,-0.5056577076514562,-0.0858588855092724,-0.42382425069808966,0.1236299599210422
1884,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1102130_4_f.pdf,919,タイ,2021,一般財団法人国際開発機構,野口純子,353000000.0,408000000.0,2012-03-01,2017-03-01,2012-05-01,2017-05-01,60.0,60.0,高い,,高い,高い,高い,,100.0,高い,,,非常に高い,,技協,水産,次世代の食糧安全保障のための養殖技術研究開発,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TH,THA,2012,2017,True,-0.45079008241494467,0.2120632976293565,-1.0293207168579108,0.11650960566475992,-0.12242072587832803,-0.7772508511940645
1885,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1102522_4_f.pdf,858,セネガル,2021,セネガル事務所,,447000000.0,490000000.0,2012-10-01,2016-02-27,2012-10-01,2016-07-01,42.0,46.0,中程度,,低い,低い,中程度,110.0,110.0,中程度,,,低い,,技協,農業一般,環境と経済が調和した村落開発推進計画（エコビレッジ推進計画）,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SN,SEN,2012,2016,True,-0.07640357427299023,-0.4580460250377656,-0.1426896199584009,-0.17594089955091471,-0.17546358108520493,0.19989422457292688
1886,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1161310_4_f.pdf,804,スリランカ,2021,スリランカ事務所,,925000000.0,826000000.0,2012-03-06,2014-04-03,2012-03-06,2016-09-30,25.0,55.0,高い,やや低い,やや低い,やや低い,やや低い,122.0,220.0,高い,,,一部課題がある,,無償,上水道,キリノッチ上水道復旧計画,1,アジア,南アジア,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LK,LKA,2012,2016,True,-0.3042686969041824,-0.06713721984997378,-0.31771921478211873,-0.11654299348592767,-0.07780108004808436,-0.4427996888756753
1887,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1161340_4_f.pdf,1843,モザンビーク,2021,オクタヴィアジャパン株式会社,高橋久恵,1289000000.0,1288000000.0,2012-04-01,2013-10-17,2012-04-01,2015-12-01,19.0,45.0,高い,やや低い,やや低い,やや低い,やや低い,110.0,237.0,やや低い,特になし,特になし,一部課題がある,,無償,水産,マプト魚市場建設計画,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MZ,MOZ,2012,2015,True,-0.655296966433525,-0.7157118767499925,-0.17222777009010326,-0.4702657014131547,-0.7744050025939943,-0.2429211623966695
1888,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1161610_4_f.pdf,1298,フィジー,2021,フィジー事務所,,300000000.0,300000000.0,2012-04-20,2014-12-02,2012-04-20,2015-02-27,31.0,34.0,高い,,高い,高い,中程度,100.0,109.0,低い,,,一部課題がある,,無償,気象・地震,広域防災システム整備計画,1,大洋州,メラネシア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,FJ,FJI,2012,2015,True,0.28520139306783676,-0.7035358324646942,0.2510056858882308,-0.40124735236167897,-0.5684165656566618,-0.5093045951798556
1889,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1200065_4_f.pdf,307,ウガンダ,2021,ウガンダ事務所,,300000000.0,357000000.0,2013-09-01,2017-08-01,2013-09-01,2017-08-01,48.0,48.0,高い,,中程度,中程度,中程度,119.0,100.0,中程度,,,一部課題がある,,技協,中等教育,中等理数科強化教員研修プロジェクトフェーズ3,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,UG,UGA,2013,2017,True,-1.078337001800538,-0.598590362071991,-0.7745235323905943,-0.27772541046142585,-0.34900469183921823,-0.5884282708168029
1890,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1200067_4_f.pdf,1738,マラウイ,2021,株式会社メトリクスワークコンサルタンツ,西川圭輔、西野宏,885000000.0,939000000.0,2007-11-01,2012-11-01,2013-04-01,2018-03-01,60.0,60.0,高い,高い,高い,高い,高い,105.0,100.0,やや低い,,,高い,,技協,林業・森林保全,シレ川中流域における農民による流域保全活動推進プロジェクト,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MW,MWI,2013,2018,True,-0.7356802721818286,-0.7046342492103576,-0.14793238230049607,-0.7933406333128613,-0.3292412360509238,-0.06418346155745282
1891,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1200158_4_f.pdf,1070,ニカラグア,2021,ニカラグア事務所,,444000000.0,311000000.0,2013-07-01,2018-07-01,2013-09-01,2018-09-01,60.0,61.0,高い,高い,非常に高い,非常に高い,非常に高い,70.0,100.0,非常に高い,事業期間中、JICA ニカラグア事務所は事業デザインと活動計画表に沿った形で事業の進捗について INATEC の理事会と密接に連絡を取り合っていた。事業完了前には、JICA ニカラグア事務所と INATEC は、2019年にJICA ニカラグア事務所が JICA の技術協力プロジェクト用に導入した「完了プロジェクトのモニタリングシート」を用いて、事業効果を持続させるためのアクションプランを策定した。この緊密なコミュニケーション、具体的なモニタリングシートの活用、伴走により、アクションプランの実施につながり、結果として効果が継続している。,,非常に高い,,技協,農業一般,農牧分野職業訓練改善プロジェクト,1,中南米,中央アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NI,NIC,2013,2018,True,-0.8916983703772224,-0.788587937752406,-0.24707096504668388,-0.5154999345540998,-0.7565405368804937,-0.6278408567110695
1892,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1200178_4_f.pdf,1770,マレーシア,2021,マレーシア事務所,,236000000.0,208000000.0,2013-02-01,2017-01-02,2013-07-01,2017-06-01,48.0,48.0,高い,,高い,高い,高い,88.0,100.0,中程度,,,非常に高い,,技協,環境問題,サバ州を拠点とする生物多様性・生態系保全のための持続可能な開発プロジェクト,1,アジア,東南アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MY,MYS,2013,2017,True,0.18655085600912558,0.930380737781525,0.16261072456836712,0.6814396977424622,0.40880552530288705,-0.3814036428928376
