,year,alpha3,Control of Corruption,Government Effectiveness,Political Stability,Regulatory Quality,Rule of Law,Voice and Accountability,join_flg
5071,2018,BTN,1.59020102024078,0.284297674894333,1.07766103744507,-0.376959830522537,0.5483518242836,0.0422869808971882,True
5072,2018,BWA,0.71906042098999,0.254543900489807,0.958469867706299,0.623929619789124,0.383804857730865,0.462251842021942,True
5073,2018,CHL,0.958202481269836,0.907178461551666,0.412769764661789,1.30045235157013,0.940260529518127,1.02594089508057,True
5074,2018,CHN,-0.286848217248917,0.496678441762924,-0.298572480678558,-0.22858552634716,-0.186479195952415,-1.45938873291016,True
5075,2018,CIV,-0.526206731796265,-0.647450387477875,-0.89799964427948,-0.254712522029877,-0.60271030664444,-0.249501124024391,True
5076,2018,CMR,-1.1630687713623,-0.857635021209717,-1.40180146694183,-0.812619864940643,-1.10305547714233,-1.12888038158417,True
5077,2018,COD,-1.51785528659821,-1.57248735427856,-2.08051562309265,-1.48891973495483,-1.80356800556183,-1.49904274940491,True
5078,2018,COL,-0.340439766645432,-0.139370113611221,-0.806941986083984,0.224889174103737,-0.383742153644562,0.172213315963745,True
5079,2018,COM,-0.852027416229248,-1.71606528759003,-0.361612617969513,-1.18982172012329,-1.14288258552551,-0.494857579469681,True
5080,2018,CPV,0.755423963069916,0.340908616781235,0.833261907100677,-0.0363074876368046,0.393062382936478,0.974645018577576,True
5081,2018,CRI,0.50113844871521,0.352706402540207,0.453386008739471,0.476172715425491,0.467835366725922,1.11900758743286,True
5082,2018,CUB,0.134250968694687,-0.250103235244751,0.640602827072144,-1.47934222221375,-0.463792055845261,-1.45602405071259,True
5083,2018,DJI,-0.74312162399292,-0.986045360565186,-0.133426666259766,-0.741602540016174,-0.950413644313812,-1.36474502086639,True
5084,2018,DMA,0.535799264907837,-0.268966734409332,1.06905841827393,0.125301271677017,0.704450607299805,0.796533346176147,True
5085,2018,DOM,-0.830888628959656,-0.38873553276062,0.012300387956202,-0.0285366922616959,-0.365240544080734,0.124981448054314,True
5086,2018,DZA,-0.658903956413269,-0.488536387681961,-0.842107713222504,-1.34690141677856,-0.806978523731232,-0.995263040065765,True
5087,2018,ECU,-0.629500389099121,-0.317793667316437,-0.0947211682796478,-0.886888802051544,-0.663264274597168,0.000832675490528345,True
5088,2018,EGY,-0.514722347259521,-0.454036295413971,-1.18812155723572,-0.804274797439575,-0.301445573568344,-1.32450354099274,True
5089,2018,ERI,-1.32252204418182,-1.76837337017059,-0.609360635280609,-2.19343161582947,-1.61951661109924,-2.18413782119751,True
5090,2018,ETH,-0.50531792640686,-0.666894257068634,-1.27460920810699,-0.984722435474396,-0.444717615842819,-1.16189217567444,True
5091,2018,FJI,0.69995129108429,0.7747842669487,0.832882523536682,0.0395447723567486,0.176708772778511,0.145927339792252,True
5092,2018,FSM,0.672313213348389,0.163907796144485,1.31535291671753,-0.923807919025421,0.0346771813929081,1.12325739860535,True
5093,2018,GAB,-0.85915344953537,-0.826597571372986,-0.257340848445892,-0.889868915081024,-0.719786107540131,-0.961422681808472,True
5094,2018,GEO,0.724816799163818,0.518133521080017,-0.447562873363495,1.03199064731598,0.270510762929916,0.229046493768692,True
5095,2018,GHA,-0.138363629579544,-0.319947093725204,-0.0366430282592773,-0.141936391592026,0.0510871484875679,0.557817578315735,True
5096,2018,GIN,-1.06008899211884,-1.02549612522125,-0.880597352981567,-0.806409239768982,-1.2317943572998,-0.769156455993652,True
5097,2018,GMB,-0.502051889896393,-0.75137335062027,-0.0874964967370033,-0.673881351947784,-0.455757111310959,-0.21559052169323,True
5098,2018,GNB,-1.55908715724945,-1.52193677425385,-0.684820473194122,-1.24348342418671,-1.26597440242767,-0.683403134346008,True
5099,2018,GRD,0.37033399939537,-0.196969509124756,0.968813717365265,-0.275289863348007,0.249509677290916,0.501401007175446,True
5100,2018,GTM,-0.821764290332794,-0.717763662338257,-0.538147449493408,-0.291999518871307,-1.0757360458374,-0.353723645210266,True
5101,2018,GUY,-0.250006973743439,-0.25484773516655,-0.191837906837463,-0.540220737457275,-0.38360184431076,0.223182663321495,True
5102,2018,HND,-0.656895399093628,-0.618258476257324,-0.531820952892303,-0.448792904615402,-1.05719459056854,-0.52352774143219,True
5103,2018,HRV,0.0467699244618416,0.513932764530182,0.793678283691406,0.48981836438179,0.3015296459198,0.446175158023834,True
5104,2018,HTI,-1.28570652008057,-1.96603763103485,-0.640141665935516,-1.30229508876801,-1.06081771850586,-0.75240421295166,True
5105,2018,IDN,-0.299604296684265,0.141379877924919,-0.552034020423889,-0.0218164678663015,-0.314401388168335,0.162210986018181,True
5106,2018,IND,-0.229758977890015,0.262917786836624,-0.997706770896912,-0.225996732711792,-0.00142208894249052,0.360422104597092,True
5107,2018,IRN,-0.984446704387665,-0.47861048579216,-1.34218072891235,-1.39584970474243,-0.712859213352203,-1.33061933517456,True
5108,2018,IRQ,-1.45831036567688,-1.26693630218506,-2.52111387252808,-1.06386315822601,-1.80134296417236,-0.999539613723755,True
5109,2018,JAM,-0.23074534535408,0.595467865467072,0.423993796110153,0.129099026322365,-0.218186751008034,0.592912912368774,True
5110,2018,JOR,0.124165490269661,0.0952311158180237,-0.379854559898376,0.0308431684970856,0.231425076723099,-0.717954337596893,True
5111,2018,KAZ,-0.492212444543839,-0.0420836359262466,-0.0524022579193115,0.0946238711476326,-0.503466427326202,-1.20074665546417,True
5112,2018,KEN,-0.863009214401245,-0.493653178215027,-1.17971229553223,-0.265344053506851,-0.42828243970871,-0.37522828578949,True
5113,2018,KGZ,-0.961097419261932,-0.646288573741913,-0.529712080955505,-0.397319167852402,-0.928701460361481,-0.354231774806976,True
5114,2018,KHM,-1.35710227489471,-0.599801898002625,0.110921673476696,-0.536904513835907,-1.13500821590424,-1.23299634456635,True
5115,2018,KIR,0.348575413227081,-0.0642903819680214,0.998790442943573,-0.662966728210449,0.576457321643829,1.12325739860535,True
5116,2018,KNA,0.411499291658401,0.498675554990768,0.677390515804291,0.498641639947891,0.519262433052063,0.862760245800018,True
5117,2018,LAO,-0.997348785400391,-0.723394215106964,0.407969743013382,-0.824817895889282,-0.863126993179321,-1.75008547306061,True
5118,2018,LBN,-1.13296115398407,-0.67380428314209,-1.62160050868988,-0.454621404409409,-0.782591283321381,-0.514117658138275,True
5119,2018,LBR,-0.87186872959137,-1.32320761680603,-0.204105362296104,-0.989606022834778,-1.00164043903351,-0.0279038082808256,True
5120,2018,LCA,0.560321748256683,0.330709159374237,0.993462741374969,0.337109506130219,0.631828129291534,0.850306868553162,True
5121,2018,LKA,-0.352846652269363,-0.25662025809288,-0.139304608106613,-0.217681854963303,-0.000145817248267122,-0.00784403644502163,True
5122,2018,LSO,-0.137125387787819,-0.922583103179932,-0.188606411218643,-0.55536687374115,-0.366341024637222,0.0129481637850404,True
5123,2018,MAR,-0.289455205202103,-0.349403738975525,-0.3484927713871,-0.259155303239822,-0.248644605278969,-0.675590515136719,True
5124,2018,MDA,-0.758018732070923,-0.505967557430267,-0.402167946100235,-0.0323153994977474,-0.438802748918533,-0.117281161248684,True
5125,2018,MDG,-1.02106416225433,-1.21214354038239,-0.578798413276672,-0.785894691944122,-0.836356043815613,-0.321546018123627,True
5126,2018,MDV,-0.83108526468277,-0.475938469171524,0.0830787196755409,-0.531163573265076,-0.538557231426239,-0.654160141944885,True
5127,2018,MEX,-0.949163556098938,-0.292850613594055,-0.673847019672394,0.0843754634261131,-0.641221523284912,-0.00868499930948019,True
5128,2018,MHL,0.348575413227081,-0.183238625526428,0.998790442943573,-0.797005653381348,0.164092540740967,1.12325739860535,True
5129,2018,MKD,-0.392622709274292,0.055729191750288,-0.211905926465988,0.515392661094666,-0.308503180742264,-0.0260068122297525,True
5130,2018,MLI,-0.711823046207428,-1.02613079547882,-2.0845730304718,-0.600795805454254,-0.815612316131592,-0.327881008386612,True
5131,2018,MMR,-0.612662672996521,-1.09144246578217,-1.26697564125061,-0.750430941581726,-1.04367196559906,-0.900570631027222,True
5132,2018,MNE,-0.0147577738389373,0.0904116332530975,0.0376955643296242,0.391958713531494,0.00276817800477147,0.0619781464338303,True
5133,2018,MNG,-0.449105560779572,-0.246418356895447,0.83126026391983,0.00820671487599611,-0.278612732887268,0.243952363729477,True
5134,2018,MOZ,-0.809045612812042,-0.960869610309601,-0.833229660987854,-0.796630501747131,-1.06761610507965,-0.484720945358276,True
5135,2018,MRT,-0.812440693378448,-0.825453996658325,-0.632382810115814,-0.865196943283081,-0.707436680793762,-0.868751645088196,True
5136,2018,MUS,0.186285600066185,0.894885838031769,0.859585344791412,1.04394924640656,0.710271120071411,0.737608253955841,True
5137,2018,MWI,-0.765857875347137,-0.801393151283264,-0.431215286254883,-0.723060786724091,-0.405365645885468,-0.0761848464608192,True
5138,2018,MYS,0.299851536750793,1.05388987064362,0.248113676905632,0.575907409191132,0.529206156730652,-0.099500760436058,True
5139,2018,NAM,0.306939095258713,0.113764956593513,0.685118496417999,-0.000688285275828093,0.329324185848236,0.466055452823639,True
5140,2018,NER,-0.592982828617096,-0.827707409858704,-1.35827600955963,-0.682929277420044,-0.605221748352051,-0.599331676959991,True
5141,2018,NGA,-1.08386242389679,-1.11820352077484,-2.09752702713013,-0.878198742866516,-0.917605757713318,-0.425071567296982,True
5142,2018,NIC,-1.024010181427,-0.812322795391083,-0.950928032398224,-0.731356859207153,-1.07846295833588,-1.09991705417633,True
5143,2018,NPL,-0.689042508602142,-0.954740226268768,-0.543022751808167,-0.775707900524139,-0.491452485322952,-0.130212813615799,True
5144,2018,PAK,-0.801856637001038,-0.666645467281342,-2.25401329994202,-0.667998254299164,-0.683649957180023,-0.81427401304245,True
5145,2018,PAN,-0.610337615013123,0.0126809943467379,0.252161979675293,0.385193198919296,-0.159112378954887,0.557908833026886,True
5146,2018,PER,-0.597973227500916,-0.323809534311295,-0.276880770921707,0.443382769823074,-0.56674337387085,0.215107664465904,True
5147,2018,PHL,-0.576294243335724,0.062349122017622,-1.09620380401611,0.0287664085626602,-0.565135478973389,0.0210947003215551,True
5148,2018,PLW,0.511030793190002,0.232968762516975,1.19501948356628,0.106942422688007,1.00163459777832,1.12325739860535,True
5149,2018,PNG,-0.867965519428253,-0.656073272228241,-0.656520247459412,-0.528640508651733,-0.764834046363831,0.0645985007286072,True
5150,2018,POL,0.622786521911621,0.546892523765564,0.480488687753677,0.874214768409729,0.376929372549057,0.710338830947876,True
5151,2018,PRY,-0.870756983757019,-0.604888737201691,-0.0867110788822174,-0.0895191580057144,-0.602268278598785,0.031965795904398,True
5152,2018,PSE,-0.225766196846962,-0.791625797748566,-1.80487740039825,0.000736608810257167,-0.503239452838898,-0.91521155834198,True
5153,2018,ROU,-0.226882994174957,-0.177138328552246,0.0363187454640865,0.406415402889252,0.367548227310181,0.533204734325409,True
5154,2018,RWA,0.535689771175385,0.079555556178093,0.101752020418644,0.0339737758040428,0.109231017529964,-1.14153528213501,True
5155,2018,SAU,0.330702602863312,0.273804366588593,-0.660987615585327,-0.0908822640776634,0.117757342755795,-1.69039928913116,True
5156,2018,SDN,-1.45736360549927,-1.62903344631195,-1.8218629360199,-1.6440646648407,-1.13850510120392,-1.84891426563263,True
5157,2018,SEN,-0.0473760962486267,-0.329456508159637,-0.107357509434223,-0.147642567753792,-0.224594131112099,0.22047683596611,True
5158,2018,SLB,-0.0349028892815113,-0.901527941226959,0.355220019817352,-0.847762167453766,-0.202022984623909,0.375564604997635,True
5159,2018,SLE,-0.511718928813934,-1.19115614891052,-0.0887953713536263,-0.918371915817261,-0.797170162200928,-0.183088049292564,True
5160,2018,SLV,-0.586434960365295,-0.489993751049042,-0.389159649610519,-0.0161868967115879,-0.930314421653748,0.0289855431765318,True
5161,2018,SRB,-0.396570771932602,0.0744296610355377,0.00532107194885612,0.0996957719326019,-0.170322611927986,-0.0147228334099054,True
5162,2018,SSD,-1.74284648895264,-2.32056307792664,-2.43470644950867,-2.03582668304443,-1.98638772964478,-1.98890864849091,True
5163,2018,SUR,-0.240344256162643,-0.686521708965302,0.0582661032676697,-0.668974459171295,-0.0878103971481323,0.296294182538986,True
5164,2018,SVK,0.230296522378922,0.581321477890015,0.736685812473297,0.798312306404114,0.472869634628296,0.847067475318909,True
5165,2018,SWZ,-0.231804639101028,-0.672340869903564,-0.377749621868134,-0.506258010864258,-0.276305735111237,-1.36871898174286,True
5166,2018,SYC,0.860159635543823,0.633227169513702,0.673994183540344,0.019313707947731,0.280405759811401,0.192306637763977,True
5167,2018,TGO,-0.749250173568726,-1.09388375282288,-0.885994553565979,-0.70613569021225,-0.619187831878662,-0.759019196033478,True
5168,2018,THA,-0.458226591348648,0.254539996385574,-0.799416124820709,-0.0440966561436653,-0.00403118878602982,-1.017458319664,True
5169,2018,TJK,-1.42863714694977,-1.16375720500946,-0.747715353965759,-1.10057985782623,-1.30350601673126,-1.6990247964859,True
5170,2018,TLS,-0.505600214004517,-0.936417639255524,0.233299523591995,-0.792416214942932,-1.13950335979462,0.321408063173294,True
5171,2018,TON,-0.0712414979934692,0.192291781306267,0.833360910415649,-0.362755715847015,0.425980031490326,0.65431421995163,True
5172,2018,TUN,-0.114437341690063,-0.00653538247570395,-0.868207275867462,-0.494956314563751,0.0533135384321213,0.191409721970558,True
5173,2018,TUR,-0.35130301117897,-0.0684682950377464,-1.31519985198975,0.01624720916152,-0.390099376440048,-0.84590607881546,True
5174,2018,TUV,0.0514311864972115,-0.554381549358368,1.39124858379364,-0.470841705799103,0.614804804325104,1.12325739860535,True
5175,2018,TZA,-0.475951611995697,-0.779476463794708,-0.580475687980652,-0.640993356704712,-0.573051035404205,-0.380523890256882,True
5176,2018,UGA,-1.05122947692871,-0.692296266555786,-0.701696455478668,-0.286415815353394,-0.321189671754837,-0.680526971817017,True
5177,2018,UKR,-0.921338856220245,-0.459631830453873,-1.87217938899994,-0.256266981363297,-0.760341882705688,-0.0306271463632584,True
5178,2018,UZB,-1.08264088630676,-0.61695796251297,-0.304401099681854,-1.13866889476776,-1.09895992279053,-1.62735140323639,True
5179,2018,VCT,0.743811011314392,0.330709159374237,0.823102116584778,0.304560840129852,0.444319814443588,0.854299366474152,True
5180,2018,VNM,-0.511843025684357,-0.0117206163704395,0.0330829620361328,-0.372491270303726,-0.0354671441018581,-1.47091710567474,True
5181,2018,VUT,-0.184317380189896,-0.461639583110809,0.802561283111572,-0.434423208236694,0.391357094049454,0.51628303527832,True
5182,2018,WSM,0.647117853164673,0.623192131519318,1.13375163078308,-0.141316264867783,0.912585616111755,0.783751666545868,True
5183,2018,XKX,-0.528270959854126,-0.444443076848984,-0.675371170043945,-0.343168258666992,-0.383978813886642,-0.137849971652031,True
5184,2018,ZAF,-0.136797428131104,0.103647440671921,-0.237546816468239,-0.0407781675457954,-0.22182808816433,0.63723361492157,True
5185,2018,ZMB,-0.678888440132141,-0.653517723083496,0.0826330557465553,-0.527298510074615,-0.358306616544724,-0.336247116327286,True
5186,2018,ZWE,-1.24637961387634,-1.29795515537262,-0.721012055873871,-1.52565240859985,-1.29305863380432,-1.13737499713898,True
5187,2019,AFG,-1.41931009292603,-1.5191125869751,-2.65253973007202,-1.11377799510956,-1.74210047721863,-1.00671291351318,True
5188,2019,AGO,-1.05461812019348,-1.1284898519516,-0.368411600589752,-0.833844542503357,-1.02354824542999,-0.793109953403473,True
5189,2019,ALB,-0.564274072647095,-0.0623007006943226,0.11010505259037,0.272065460681915,-0.426317363977432,0.141965284943581,True
5190,2019,ARG,-0.107116244733334,-0.120795331895351,-0.0978230908513069,-0.453079700469971,-0.427360445261002,0.570874631404877,True
5191,2019,ARM,-0.227039858698845,-0.226045966148376,-0.420024991035461,0.242604270577431,-0.177464514970779,0.0547882094979286,True
5192,2019,ATG,0.239614844322205,-0.0548009425401688,0.938079655170441,0.470356702804565,0.363515615463257,0.731440126895905,True
5193,2019,AZE,-0.849681973457336,-0.128162756562233,-0.693411469459534,-0.223895654082298,-0.610428035259247,-1.52860414981842,True
5194,2019,BDI,-1.49696969985962,-1.37481689453125,-1.62505626678467,-0.991803586483002,-1.45362734794617,-1.72382569313049,True
5195,2019,BEN,-0.329359769821167,-0.490367919206619,-0.420240253210068,-0.446330428123474,-0.675484120845795,0.060940396040678,True
5196,2019,BFA,-0.219493299722672,-0.7781862616539,-1.30219399929047,-0.42292308807373,-0.463833779096603,-0.208245500922203,True
5197,2019,BGD,-1.017209649086,-0.753539621829987,-0.928628742694855,-0.937222182750702,-0.643474996089935,-0.741862595081329,True
5198,2019,BGR,-0.181220516562462,0.173703476786613,0.561284422874451,0.530806183815002,-0.0374133922159672,0.354652225971222,True
5199,2019,BIH,-0.647259771823883,-0.706423223018646,-0.424811691045761,-0.128735393285751,-0.225809708237648,-0.243703991174698,True
5200,2019,BLZ,-0.191255375742912,-0.634233057498932,0.0619864836335182,-0.559759736061096,-0.855883598327637,0.503629267215729,True
5201,2019,BOL,-0.781365752220154,-0.790566325187683,-0.728340268135071,-1.00195634365082,-1.18941926956177,-0.117428041994572,True
5202,2019,BRA,-0.40789270401001,-0.234114676713943,-0.714224636554718,-0.121404096484184,-0.224319815635681,0.301444828510284,True
5203,2019,BRB,1.15904092788696,0.591981410980225,1.03293108940125,0.39874941110611,0.323312878608704,1.10105216503143,True
5204,2019,BTN,1.57229900360107,0.253064602613449,1.06547141075134,-0.359623849391937,0.584506988525391,0.0738838165998459,True
5205,2019,BWA,0.685445845127106,0.375831961631775,1.09532988071442,0.498032212257385,0.432969272136688,0.498041391372681,True
5206,2019,CHL,0.97893089056015,0.863498628139496,-0.0161215793341398,1.15849316120148,0.924216628074646,0.981485605239868,True
5207,2019,CHN,-0.312614381313324,0.544862508773804,-0.259780675172806,-0.304319977760315,-0.261681526899338,-1.62690627574921,True
5208,2019,CIV,-0.563736855983734,-0.559171676635742,-1.036496758461,-0.300067454576492,-0.610495507717133,-0.249043196439743,True
5209,2019,CMR,-1.21736109256744,-0.866082966327667,-1.56182324886322,-0.847178757190704,-1.14145791530609,-1.21103703975677,True
5210,2019,COD,-1.55547034740448,-1.65576636791229,-1.62642359733582,-1.52206444740295,-1.8149026632309,-1.31488299369812,True
5211,2019,COL,-0.283615678548813,0.0327151045203209,-0.979486107826233,0.317910939455032,-0.391183972358704,0.204583406448364,True
5212,2019,COM,-1.058385014534,-1.75331044197083,-0.176797673106194,-1.19900012016296,-1.15722632408142,-0.707425773143768,True
5213,2019,CPV,0.851012945175171,0.278803288936615,0.859627425670624,-0.0247740764170885,0.446793973445892,0.949219763278961,True
5214,2019,CRI,0.626857101917267,0.347661405801773,0.430319964885712,0.544661998748779,0.529464185237885,1.09427237510681,True
5215,2019,CUB,0.014878592453897,-0.17787978053093,0.610500574111938,-1.50501537322998,-0.340494513511658,-1.43960332870483,True
5216,2019,DJI,-0.880485117435455,-0.818095088005066,-0.343388050794601,-0.821162223815918,-0.946187078952789,-1.4233170747757,True
5217,2019,DMA,0.521607756614685,-0.253059536218643,1.02994155883789,0.151736706495285,0.718337118625641,0.866429507732391,True
5218,2019,DOM,-0.838990390300751,-0.351295411586761,-0.00311226956546307,-0.0187732968479395,-0.320300966501236,0.17925138771534,True
5219,2019,DZA,-0.656169533729553,-0.567920982837677,-1.05585384368896,-1.38831329345703,-0.861034154891968,-1.0534600019455,True
5220,2019,ECU,-0.509275019168854,-0.367696136236191,-0.238217756152153,-0.796693980693817,-0.542950987815857,0.0317208766937256,True
5221,2019,EGY,-0.655317544937134,-0.251354306936264,-1.12463080883026,-0.758563220500946,-0.332123339176178,-1.44394659996033,True
5222,2019,ERI,-1.40773236751556,-1.80259537696838,-0.705968797206879,-2.19213676452637,-1.63079953193665,-2.20523548126221,True
5223,2019,ETH,-0.434498816728592,-0.66142076253891,-1.30376279354095,-0.910632014274597,-0.482023179531097,-1.06248962879181,True
5224,2019,FJI,0.688054382801056,0.762365400791168,0.779334902763367,0.0334556773304939,0.422473400831223,0.0224217269569635,True
5225,2019,FSM,0.710593283176422,0.0968344137072563,1.03275692462921,-0.902161478996277,0.0816381499171257,1.14769148826599,True
5226,2019,GAB,-0.887044489383698,-0.957504510879517,-0.0750986188650131,-0.958428800106049,-0.756188631057739,-1.04159319400787,True
5227,2019,GEO,0.716545462608337,0.766199469566345,-0.498171955347061,1.02652418613434,0.248691543936729,0.168092742562294,True
5228,2019,GHA,-0.108660869300365,-0.289961248636246,0.118526868522167,-0.185462951660156,0.0127408038824797,0.550379991531372,True
5229,2019,GIN,-0.914436340332031,-0.855751395225525,-0.842606127262115,-0.812190234661102,-1.23716998100281,-0.768536031246185,True
5230,2019,GMB,-0.407115370035172,-0.765238344669342,0.214491605758667,-0.717234313488007,-0.405600309371948,-0.249280497431755,True
5231,2019,GNB,-1.49801743030548,-1.56018555164337,-0.561567485332489,-1.27179884910583,-1.30332553386688,-0.481889545917511,True
5232,2019,GRD,0.338273108005524,-0.108559049665928,0.938079655170441,-0.293633937835693,0.187325745820999,0.678193986415863,True
5233,2019,GTM,-0.915584146976471,-0.726514339447021,-0.577340841293335,-0.335179150104523,-1.10042715072632,-0.33345302939415,True
5234,2019,GUY,-0.142694622278214,-0.395576238632202,-0.254073828458786,-0.611618995666504,-0.445168942213058,0.253580123186111,True
5235,2019,HND,-0.875853598117828,-0.619122743606567,-0.569057047367096,-0.495705455541611,-1.0414981842041,-0.572002947330475,True
5236,2019,HRV,0.0524476990103722,0.456785351037979,0.685510694980621,0.552517652511597,0.348268538713455,0.454173117876053,True
5237,2019,HTI,-1.34718632698059,-2.06711339950562,-0.887637317180634,-1.3158164024353,-0.973829090595245,-0.746525049209595,True
5238,2019,IDN,-0.473498523235321,0.138700008392334,-0.502143025398254,0.0289513897150755,-0.347653895616531,0.131386235356331,True
5239,2019,IND,-0.30260244011879,0.130771830677986,-0.796846985816956,-0.150565445423126,-0.0672271549701691,0.268077671527863,True
5240,2019,IRN,-1.07153975963593,-0.599589228630066,-1.71153402328491,-1.44250011444092,-0.771478950977325,-1.38629341125488,True
5241,2019,IRQ,-1.38982570171356,-1.31078171730042,-2.60927772521973,-1.09659099578857,-1.77203547954559,-0.964343070983887,True
5242,2019,JAM,-0.113761454820633,0.588935792446136,0.388309866189957,0.084404744207859,-0.311447709798813,0.612631320953369,True
5243,2019,JOR,0.0804593861103058,0.0748296007514,-0.276885151863098,0.029683930799365,0.132250651717186,-0.694826781749725,True
5244,2019,KAZ,-0.286037147045135,0.068847119808197,-0.168037340044975,0.107311986386776,-0.510017037391663,-1.22943639755249,True
5245,2019,KEN,-0.806061267852783,-0.441659152507782,-1.10576343536377,-0.338947534561157,-0.464812368154526,-0.308262407779694,True
5246,2019,KGZ,-0.960630595684052,-0.731618404388428,-0.26556807756424,-0.392827451229095,-0.914637327194214,-0.45369553565979,True
5247,2019,KHM,-1.32349991798401,-0.623299896717072,-0.0754886493086815,-0.609220564365387,-0.954927742481232,-1.2200665473938,True
5248,2019,KIR,0.368371486663818,-0.0521556660532951,1.12143361568451,-0.456636726856232,0.817316353321075,1.08024489879608,True
5249,2019,KNA,0.346149027347565,0.489976644515991,0.700893521308899,0.486974269151688,0.436488747596741,0.814829647541046,True
5250,2019,LAO,-1.07688283920288,-0.816677272319794,0.530352234840393,-0.756039798259735,-0.968784987926483,-1.81567823886871,True
5251,2019,LBN,-1.16905236244202,-0.809089601039886,-1.67235708236694,-0.532850027084351,-0.852763473987579,-0.515947341918945,True
5252,2019,LBR,-0.917654991149902,-1.39497494697571,-0.341008901596069,-1.00815343856812,-1.00460588932037,-0.0757914185523987,True
5253,2019,LCA,0.55732399225235,0.341977834701538,0.906603932380676,0.30028572678566,0.590003490447998,0.897846877574921,True
5254,2019,LKA,-0.303988814353943,-0.12496567517519,-0.21553660929203,-0.232445597648621,0.0398785844445229,-0.088972844183445,True
5255,2019,LSO,-0.122618347406387,-0.902533769607544,-0.427980333566666,-0.607284188270569,-0.426953673362732,-0.0104164779186249,True
5256,2019,MAR,-0.333868354558945,-0.251563876867294,-0.345805376768112,-0.154595121741295,-0.23337709903717,-0.624475300312042,True
5257,2019,MDA,-0.650996446609497,-0.441430509090424,-0.387288391590118,-0.0475217662751675,-0.458089917898178,-0.105710230767727,True
5258,2019,MDG,-1.05258440971375,-1.19339692592621,-0.313957303762436,-0.788889169692993,-1.01349878311157,-0.235004052519798,True
5259,2019,MDV,-0.223864495754242,-0.17583654820919,0.0276582892984152,-0.55177366733551,-0.382373005151749,-0.452074974775314,True
5260,2019,MEX,-0.917449772357941,-0.306684851646423,-0.841869175434113,0.0125951962545514,-0.657918453216553,0.00857096444815397,True
5261,2019,MHL,0.368371486663818,-0.16708867251873,1.17230677604675,-0.726854741573334,0.459464013576508,1.07946360111237,True
5262,2019,MKD,-0.456911981105804,-0.124041438102722,0.00814169179648161,0.441836088895798,-0.306625753641129,-0.0192464832216501,True
5263,2019,MLI,-0.704530775547028,-1.09918296337128,-2.2143087387085,-0.623046398162842,-0.864841282367706,-0.44176921248436,True
5264,2019,MMR,-0.644901871681213,-1.18584144115448,-1.33050167560577,-0.753546059131622,-1.0792920589447,-0.857247412204742,True
5265,2019,MNE,-0.0302034318447113,0.106434404850006,0.05806864798069,0.394997239112854,-0.0074288840405643,0.0241374615579844,True
5266,2019,MNG,-0.455754339694977,-0.234439387917519,0.636750936508179,-0.00252702389843762,-0.258330106735229,0.321980535984039,True
5267,2019,MOZ,-0.872100949287415,-0.909160733222961,-0.765720069408417,-0.780855536460876,-1.07297027111053,-0.544878602027893,True
5268,2019,MRT,-0.866159081459045,-0.60952889919281,-0.562921166419983,-0.82778126001358,-0.608457326889038,-0.800471007823944,True
5269,2019,MUS,0.210403770208359,0.862357020378113,0.802008211612701,1.01627027988434,0.693044364452362,0.755454897880554,True
5270,2019,MWI,-0.783550560474396,-0.798645079135895,-0.286819607019424,-0.749148666858673,-0.342049658298492,-0.110017240047455,True
5271,2019,MYS,0.232962101697922,0.967774987220764,0.14648012816906,0.547572374343872,0.4915691614151,-0.0477054789662361,True
5272,2019,NAM,0.312310963869095,0.100181855261326,0.528890490531921,-0.000301949679851532,0.361682862043381,0.509257078170776,True
5273,2019,NER,-0.567891418933868,-0.840266227722168,-1.40500640869141,-0.72416877746582,-0.552525818347931,-0.582242906093597,True
5274,2019,NGA,-1.11317050457001,-1.21315038204193,-1.93315482139587,-0.940476417541504,-0.938441932201385,-0.434048444032669,True
5275,2019,NIC,-1.03215003013611,-0.777325749397278,-0.992500722408295,-0.714432656764984,-1.20158541202545,-1.09811568260193,True
5276,2019,NPL,-0.691426873207092,-1.09231221675873,-0.453659653663635,-0.735730886459351,-0.553871393203735,-0.150687962770462,True
5277,2019,PAK,-0.879992425441742,-0.718214333057404,-2.25174307823181,-0.687235057353973,-0.68840104341507,-0.862777709960938,True
5278,2019,PAN,-0.643827140331268,0.0998710468411446,0.290945798158646,0.380994021892548,-0.191898912191391,0.598749577999115,True
5279,2019,PER,-0.509501397609711,-0.125898167490959,-0.163622617721558,0.517202258110046,-0.520058035850525,0.264963299036026,True
5280,2019,PHL,-0.606206953525543,0.059953011572361,-0.9280606508255,0.100199609994888,-0.57440197467804,0.00574713759124279,True
5281,2019,PLW,0.530461668968201,0.227895617485046,1.17179811000824,0.465048998594284,0.782690942287445,1.06357073783875,True
5282,2019,PNG,-1.00220882892609,-0.793053507804871,-0.706948459148407,-0.543229758739471,-0.799954831600189,0.094288744032383,True
5283,2019,POL,0.611018896102905,0.512824833393097,0.550716519355774,1.01351165771484,0.391241818666458,0.671802282333374,True
5284,2019,PRY,-0.893645703792572,-0.576773107051849,-0.0180127751082182,-0.13721576333046,-0.567496180534363,0.0527994334697723,True
5285,2019,PSE,-0.353756546974182,-0.775144457817078,-1.88942885398865,0.00169248844031245,-0.504328191280365,-1.02601778507233,True
